q	t	bitscore	evalue
NP_040633.1	YP_006590020.1	63.9	7.9e-14
YP_009599586.1	YP_009594637.1	427.2	2.7e-152
YP_009599586.1	YP_009150428.1	210.7	4e-67
YP_009599586.1	YP_009102042.1	210.7	4e-67
YP_009599586.1	YP_007007637.1	195.3	4.7e-61
YP_009599586.1	YP_009984412.1	185.7	2.7e-57
YP_009599586.1	YP_009985922.1	171.8	6.9e-52
YP_009599586.1	YP_009823736.1	170.2	2.7e-51
YP_009599586.1	YP_009985520.1	170.2	2.7e-51
YP_009599586.1	YP_009987136.1	170.2	2.7e-51
YP_009599586.1	YP_009986603.1	169.9	3.9e-51
YP_009599586.1	YP_010101923.1	123.6	3e-33
YP_009599586.1	YP_010108380.1	123.6	3e-33
YP_009914100.1	YP_002154200.1	679.9	1.3e-249
YP_009914100.1	YP_002154291.1	672.2	1.4e-246
YP_009914100.1	YP_002364366.1	682.2	1.5e-250
YP_009914100.1	YP_002418865.1	682.2	1.5e-250
YP_009914100.1	YP_009215170.1	654.8	1.1e-239
YP_009914100.1	YP_009593811.1	673.3	4.9e-247
YP_009914100.1	YP_009597891.1	682.2	1.5e-250
YP_009914100.1	YP_009619482.1	680.2	8.8e-250
YP_009914100.1	YP_009913897.1	658.7	3.2e-241
YP_009914100.1	YP_009829633.1	680.2	8.8e-250
YP_009914100.1	YP_009842960.1	681.0	4.4e-250
YP_009914100.1	YP_009851506.1	667.5	1.2e-244
YP_009914100.1	YP_009913939.1	678.3	5.1e-249
YP_009914100.1	YP_009914261.1	664.1	2.3e-243
YP_008059764.1	YP_006489218.1	62.4	1.1e-11
YP_008059764.1	YP_007002887.1	172.9	1.1e-54
YP_008059764.1	YP_004539103.1	142.1	1.6e-42
YP_008059764.1	YP_009904898.1	359.0	5.8e-128
YP_008059764.1	YP_009901808.1	358.2	1.2e-127
YP_008059764.1	YP_009901670.1	355.9	9.9e-126
YP_008059764.1	YP_009901449.1	346.7	4.7e-123
YP_008059764.1	YP_009901365.1	324.7	2.1e-114
YP_008059764.1	YP_009901176.1	325.9	7.3e-114
YP_008059764.1	YP_009824259.1	322.8	1.3e-113
YP_008059764.1	YP_009901283.1	322.8	1.2e-112
YP_008059764.1	YP_009965914.1	320.1	1.4e-112
YP_008059764.1	YP_010064769.1	273.1	5.3e-94
YP_008059764.1	YP_010064681.1	263.5	3.5e-90
YP_008059764.1	NP_891800.1	134.0	1.8e-39
YP_008059764.1	YP_002922307.1	128.3	3.3e-37
YP_008059764.1	YP_009168850.1	175.6	8.6e-56
YP_008059764.1	YP_009597300.1	175.6	8.6e-56
YP_008059764.1	YP_009618024.1	237.3	9.2e-80
YP_008059764.1	YP_009602188.1	130.2	5.7e-38
YP_008059764.1	YP_010097251.1	134.0	1.8e-39
YP_008059764.1	YP_009821630.1	156.8	3.4e-48
YP_007348710.1	YP_003579941.1	612.8	1.4e-224
YP_007348710.1	YP_009606987.1	617.5	2e-226
YP_007348710.1	YP_009626309.1	613.6	6.8e-225
YP_007348710.1	YP_008060596.1	442.2	4.5e-157
YP_007348710.1	YP_009218665.1	441.8	6.4e-157
YP_007348710.1	YP_009097673.1	441.0	1.3e-156
YP_007348710.1	YP_009831089.1	438.3	1.5e-155
YP_007348710.1	YP_009194889.1	436.0	1.2e-154
YP_007348710.1	YP_009831371.1	426.8	5.5e-151
YP_007348710.1	YP_002922299.1	219.5	1.9e-69
YP_007348710.1	YP_009602181.1	219.5	1.9e-69
YP_007348710.1	YP_010097242.1	218.0	7.5e-69
YP_007348710.1	YP_010090688.1	203.4	3.8e-63
YP_007348710.1	YP_010095180.1	196.4	2.3e-60
YP_009618304.1	YP_009882199.1	265.4	3.8e-87
YP_009618304.1	YP_004300799.1	243.0	2.2e-78
YP_009618304.1	YP_007501251.1	422.2	4.4e-149
YP_009618304.1	YP_007236053.1	347.4	1.8e-119
YP_009618304.1	YP_009126161.1	412.1	4e-145
YP_009618304.1	YP_009200480.1	347.4	1.8e-119
YP_009618304.1	YP_009190792.1	447.6	4.2e-159
YP_009618304.1	YP_009288904.1	447.6	4.2e-159
YP_009618304.1	YP_010090688.1	296.6	1.2e-99
YP_009618304.1	YP_009615696.1	409.5	4.6e-144
YP_009618304.1	YP_010095180.1	375.2	1.6e-130
YP_009618304.1	YP_009889845.1	273.9	1.8e-90
YP_009618304.1	YP_010090055.1	346.3	4.4e-119
YP_009618304.1	YP_009880982.1	279.6	9.6e-93
YP_009618304.1	YP_009886985.1	277.3	7.8e-92
YP_009618304.1	YP_009887138.1	270.8	2.9e-89
YP_008857579.1	YP_009018121.1	374.8	7.8e-130
YP_008857579.1	YP_008410278.1	375.6	3.9e-130
YP_008857579.1	YP_008410516.1	366.3	1.3e-126
YP_008857579.1	YP_008410102.1	641.3	3.1e-235
YP_008857579.1	YP_008531167.1	645.6	6.6e-237
YP_008857579.1	YP_008858370.1	645.6	6.6e-237
YP_008857579.1	YP_002014408.1	645.6	6.6e-237
YP_008857579.1	YP_009197754.1	643.7	3.8e-236
YP_008857579.1	YP_008858820.1	467.2	2.1e-166
YP_009885403.1	YP_009098780.1	122.1	3.8e-30
YP_009885403.1	YP_009882193.1	644.8	2.7e-234
YP_009885403.1	YP_004009833.1	447.2	3.2e-156
YP_009885403.1	YP_009143171.1	119.4	4.5e-29
YP_009885403.1	YP_009212497.1	119.4	4.4e-29
YP_009885403.1	YP_009886493.1	758.8	2e-279
YP_009885403.1	YP_009886991.1	758.4	2.9e-279
YP_009885403.1	YP_009886247.1	756.9	1.2e-278
YP_009885403.1	YP_009005509.1	380.9	2.9e-130
YP_009885403.1	YP_007501256.1	376.7	1.3e-128
YP_009885403.1	YP_010092383.1	375.9	4.3e-128
YP_009017556.1	YP_002224469.1	352.4	1.4e-125
YP_009017556.1	YP_009014813.1	351.7	2.9e-125
YP_009017556.1	YP_009018000.1	352.4	1.4e-125
YP_009017556.1	YP_009016686.1	352.4	1.4e-125
YP_009017556.1	YP_010057177.1	352.4	1.4e-125
YP_009017556.1	YP_010058090.1	352.4	1.4e-125
YP_009017556.1	YP_010057865.1	350.5	8.4e-125
YP_009637421.1	YP_009951849.1	187.2	2.8e-60
YP_009637421.1	YP_009951265.1	51.2	1.5e-08
YP_009637421.1	YP_009953574.1	131.3	1.1e-39
YP_009637421.1	YP_009202717.1	330.1	3.5e-117
YP_009637421.1	YP_009282316.1	118.6	2.7e-34
YP_009637421.1	YP_009212820.1	118.2	3.9e-34
YP_009637421.1	YP_009951264.1	117.9	8.5e-34
YP_009637421.1	YP_009201707.1	115.9	3.1e-33
YP_010097242.1	YP_656424.1	243.4	1e-78
YP_010097242.1	YP_003579941.1	217.2	1.5e-68
YP_010097242.1	YP_009217603.1	243.0	1.4e-78
YP_010097242.1	YP_008060596.1	213.0	7e-67
YP_010097242.1	YP_009097673.1	210.7	5.6e-66
YP_010097242.1	YP_009218665.1	211.5	2.8e-66
YP_010097242.1	YP_009606987.1	218.4	5.3e-69
YP_010097242.1	YP_009194889.1	205.3	7.1e-64
YP_010097242.1	YP_009831371.1	208.0	6.3e-65
YP_010097242.1	YP_009626309.1	216.5	3e-68
YP_010097242.1	YP_009831089.1	206.1	3.6e-64
YP_010097242.1	YP_010093016.1	207.6	1.2e-64
YP_010097242.1	YP_010095942.1	244.6	3.5e-79
YP_010097242.1	YP_008125289.1	183.3	3e-55
YP_010097242.1	YP_009201273.1	176.8	1.2e-52
YP_010097242.1	YP_002922299.1	597.0	2.1e-218
YP_010097242.1	YP_007007625.1	159.8	5.4e-46
YP_010097242.1	YP_009876858.1	110.9	3.7e-27
YP_010097242.1	YP_009602181.1	597.0	2.1e-218
YP_010097242.1	YP_009855935.1	252.3	3.3e-82
YP_010097242.1	YP_009850416.1	251.1	9.7e-82
YP_010097242.1	YP_009126161.1	250.0	2.4e-81
YP_010097242.1	YP_009615696.1	250.0	2.4e-81
YP_010097242.1	YP_010106030.1	248.4	1.2e-80
YP_010097242.1	YP_010096489.1	248.1	1.5e-80
YP_010097242.1	YP_010072510.1	248.1	1.7e-80
YP_010097242.1	YP_009207410.1	247.7	2.3e-80
YP_010097242.1	YP_007236053.1	247.7	2.4e-80
YP_010097242.1	YP_007501251.1	247.3	2.8e-80
YP_004301480.1	YP_009798435.1	220.7	1.8e-60
YP_004301480.1	YP_238673.1	496.5	4.7e-165
YP_004301480.1	YP_007677647.1	313.5	5.8e-98
YP_004301480.1	YP_009814303.1	226.1	2e-62
YP_004301480.1	YP_009798125.1	223.0	2.8e-61
YP_004301480.1	YP_010092092.1	68.6	3.3e-11
YP_004301480.1	YP_010093578.1	68.6	3.3e-11
YP_009832591.1	YP_007236433.1	195.7	1.2e-59
YP_009832591.1	YP_009207499.1	144.1	1.1e-41
YP_009832591.1	YP_009787105.1	357.5	5.6e-123
YP_009832591.1	YP_009618540.1	222.2	4.7e-70
YP_009832591.1	YP_009819610.1	224.2	1.4e-70
YP_009832591.1	YP_009984931.1	202.6	1.1e-63
YP_009832591.1	YP_009985324.1	351.7	1.1e-120
YP_009832591.1	YP_009985562.1	355.5	3.2e-122
YP_009832591.1	YP_009985880.1	354.0	1.3e-121
YP_009832591.1	YP_009987301.1	352.1	7.4e-121
YP_009832591.1	YP_010105740.1	224.6	7.7e-71
YP_009832591.1	YP_007002506.1	195.3	1.7e-59
YP_009832591.1	YP_006987008.1	394.0	3e-137
YP_009832591.1	YP_008857319.1	417.5	9.5e-147
YP_009832591.1	YP_009842372.1	661.8	4.5e-243
YP_009149015.1	YP_007236432.2	129.4	1.5e-38
YP_009149015.1	YP_008859357.1	126.7	1.8e-37
YP_009149015.1	YP_009037213.1	83.6	1.7e-20
YP_009149015.1	YP_009277061.1	85.9	6.9e-21
YP_009149015.1	YP_009786577.1	169.1	2.9e-54
YP_009149015.1	YP_009787104.1	169.1	2.9e-54
YP_009149015.1	YP_009813337.1	111.3	2e-31
YP_009149015.1	YP_009819618.1	124.0	1.9e-36
YP_009149015.1	YP_009985561.1	170.6	7.2e-55
YP_009149015.1	YP_009985641.1	169.5	2.1e-54
YP_009149015.1	YP_009987095.1	165.6	6.8e-53
YP_009149015.1	YP_009987300.1	168.3	5.9e-54
YP_009149015.1	YP_004327165.1	130.2	7.9e-39
YP_009149015.1	YP_009291217.1	128.6	3.1e-38
YP_009149015.1	YP_009598073.1	125.6	5.1e-37
YP_009149015.1	YP_006987005.1	186.4	4.3e-61
YP_009149015.1	YP_009832593.1	186.0	5.8e-61
YP_009149015.1	YP_008530320.1	135.6	5.3e-41
YP_009149015.1	YP_009030983.1	134.0	2.2e-40
YP_009149015.1	YP_009287447.1	126.7	1.8e-37
YP_009149015.1	YP_009593676.1	134.0	2.2e-40
YP_009149015.1	YP_009224716.1	126.7	1.8e-37
YP_009149015.1	YP_009177522.1	129.4	1.4e-38
YP_009149015.1	YP_009602305.1	132.1	1.2e-39
YP_010072232.1	YP_009196416.1	250.8	1.5e-81
YP_010072232.1	YP_009834381.1	222.2	3e-70
YP_010072232.1	YP_007236053.1	347.1	2.8e-119
YP_010072232.1	YP_009207410.1	526.2	4.6e-190
YP_010072232.1	YP_009200480.1	347.1	2.8e-119
YP_010072232.1	YP_009280084.1	235.0	2.7e-75
YP_010072232.1	YP_010092086.1	241.5	2.3e-77
YP_010072232.1	YP_010073595.1	622.5	3.5e-228
YP_010072232.1	YP_010093585.1	245.7	5.1e-79
YP_010072232.1	YP_010072510.1	539.7	2.2e-195
YP_010072232.1	YP_010096489.1	535.4	9.4e-194
YP_010072232.1	YP_010106030.1	532.7	1.2e-192
YP_010072232.1	YP_009153819.1	530.8	7.1e-192
YP_010072232.1	YP_010074941.1	530.0	1.4e-191
YP_010072232.1	YP_009290484.1	529.6	2e-191
YP_010072232.1	YP_010066870.1	529.3	2.9e-191
YP_010072232.1	YP_004415113.1	528.9	4.1e-191
YP_009848696.1	YP_004306516.1	476.5	6.1e-171
YP_009848696.1	YP_009194678.1	585.1	7.5e-214
YP_009848696.1	YP_009785224.1	603.2	5.1e-221
YP_009848696.1	YP_009280242.1	585.1	7.5e-214
YP_009848696.1	YP_009790141.1	585.9	3.7e-214
YP_009848696.1	YP_009791064.1	592.8	6.7e-217
YP_009848696.1	YP_009800083.1	133.7	8.1e-37
YP_009848696.1	YP_009800221.1	131.7	4.5e-36
YP_009848696.1	YP_009802201.1	577.0	1.2e-210
YP_009848696.1	YP_009843355.1	468.4	9.6e-168
YP_009848696.1	YP_009847174.1	134.8	3.3e-37
YP_009848696.1	YP_009849717.1	606.3	3.1e-222
YP_009848696.1	YP_009847268.1	138.3	2.1e-38
YP_009848696.1	YP_006382334.1	600.1	8.5e-220
YP_009848696.1	YP_009856855.1	600.9	4.2e-220
YP_009848696.1	YP_009857872.1	586.6	1.8e-214
YP_009848696.1	YP_009031656.1	581.6	1.8e-212
YP_009848696.1	YP_009856612.1	577.4	8.4e-211
YP_009848696.1	YP_009794537.1	476.5	6.1e-171
YP_010108193.1	YP_009037213.1	88.6	2.1e-22
YP_010108193.1	YP_009277061.1	78.6	5.1e-18
YP_010108193.1	YP_009618539.1	140.6	6.9e-43
YP_010108193.1	YP_009794751.1	140.6	6.9e-43
YP_010108193.1	YP_009819618.1	138.3	5.2e-42
YP_010108193.1	YP_009621234.1	188.3	8.4e-62
YP_010108193.1	YP_010102580.1	280.4	3.7e-98
YP_010108193.1	YP_010105932.1	276.2	1.7e-96
YP_010108193.1	YP_010108575.1	280.4	3.7e-98
YP_010108193.1	YP_010107997.1	184.5	3.5e-60
YP_010108193.1	YP_009985641.1	127.5	8.9e-38
YP_010108193.1	YP_009987300.1	126.7	1.8e-37
YP_010108193.1	YP_008530320.1	119.4	1.4e-34
YP_010108193.1	YP_009030983.1	117.9	5.7e-34
YP_010108193.1	YP_009593676.1	117.9	5.7e-34
YP_010108193.1	YP_009177522.1	113.2	3.7e-32
YP_010108193.1	YP_009602305.1	115.9	3.3e-33
YP_009987136.1	YP_009823736.1	516.5	4.6e-188
YP_009987136.1	YP_009984412.1	405.2	5.2e-144
YP_009987136.1	YP_009985520.1	514.6	2.7e-187
YP_009987136.1	YP_009985922.1	509.2	3.7e-185
YP_009987136.1	YP_009986603.1	515.0	1.9e-187
YP_009987136.1	YP_009594637.1	171.8	6.9e-52
YP_009987136.1	YP_007007637.1	164.5	3.4e-49
YP_009987136.1	YP_009150428.1	154.5	2.6e-45
YP_009987136.1	YP_009102042.1	154.5	2.6e-45
YP_009952584.1	YP_009211153.1	507.7	1e-184
YP_009952584.1	YP_009614106.1	283.9	8.2e-98
YP_009952584.1	YP_009952875.1	282.0	4.6e-97
YP_009952584.1	YP_009188443.1	146.7	1.4e-43
YP_009952584.1	YP_010059094.1	145.6	5.5e-42
YP_009952584.1	YP_009953075.1	139.4	1.6e-41
YP_009952584.1	YP_010107646.1	138.3	4.5e-40
YP_009952584.1	YP_010096615.1	137.9	6.3e-40
YP_009952584.1	YP_010096710.1	137.9	6.3e-40
YP_009952584.1	YP_009951265.1	52.4	1.3e-08
YP_009952584.1	YP_009952874.1	132.5	3.3e-39
YP_009952584.1	YP_009953475.1	58.2	8.6e-11
YP_009952584.1	YP_009215585.1	65.5	1.6e-13
YP_009845237.1	YP_009848498.1	611.7	2.3e-224
YP_009845237.1	YP_009323763.1	610.1	9.2e-224
YP_009845237.1	YP_009320762.1	610.1	9.2e-224
YP_009845237.1	YP_009794863.1	609.4	1.9e-223
YP_009845237.1	YP_009804319.1	612.5	1.1e-224
YP_009845237.1	YP_009804916.1	612.1	1.6e-224
YP_009845237.1	YP_009806014.1	612.8	7.9e-225
YP_009845237.1	YP_009815094.1	607.1	1.5e-222
YP_009845237.1	YP_009819311.1	612.1	1.6e-224
YP_009845237.1	YP_009818905.1	609.0	2.6e-223
YP_009845237.1	YP_009858358.1	614.4	1.9e-225
YP_009845237.1	YP_009848154.1	610.5	6.5e-224
YP_009845237.1	YP_009852228.1	608.6	3.8e-223
YP_009845237.1	YP_009851944.1	609.4	1.9e-223
YP_009845237.1	YP_009858193.1	604.7	1.3e-221
YP_009952319.1	YP_009954360.1	328.2	1.9e-116
YP_009952319.1	YP_009215584.1	321.6	7.3e-114
YP_009952319.1	YP_009953281.1	301.2	8.9e-106
YP_009952319.1	YP_009953074.1	237.3	7.3e-80
YP_009952319.1	YP_009953573.1	132.5	1.4e-39
YP_009952319.1	YP_009953669.1	104.8	2.2e-28
YP_009952319.1	YP_009950689.1	99.0	1.3e-26
YP_009952319.1	YP_009043676.1	94.4	6.6e-24
YP_009195852.1	ERR843963__NODE_14_length_19575_cov_6.458863_21	52.8	2e-07
YP_009195852.1	YP_009041252.1	456.1	1.6e-164
YP_009195852.1	YP_241054.1	453.8	1.3e-163
YP_009195852.1	YP_009224441.1	456.1	1.6e-164
YP_009195852.1	YP_007002154.1	419.1	6.4e-150
YP_009195852.1	YP_008873533.1	453.8	1.3e-163
YP_009195852.1	YP_008854163.1	451.1	1.5e-162
YP_009195852.1	YP_009780505.1	453.8	1.3e-163
YP_009195852.1	YP_009780950.1	453.8	1.3e-163
YP_009195852.1	YP_007112835.1	456.1	1.6e-164
YP_009195852.1	YP_009780355.1	453.8	1.3e-163
YP_009195852.1	YP_009098165.1	453.8	1.3e-163
YP_009195852.1	YP_009782759.1	456.1	1.6e-164
YP_009195852.1	YP_009782263.1	453.8	1.3e-163
YP_009195852.1	YP_009782542.1	453.8	1.3e-163
YP_009195852.1	YP_009226797.1	254.6	8.1e-85
YP_009195852.1	YP_009786201.1	341.3	3.7e-119
YP_009953532.1	YP_009951852.1	64.3	1.1e-14
YP_009953532.1	YP_009951946.1	67.4	6.4e-16
YP_009953532.1	YP_009952040.1	67.4	6.4e-16
YP_009953532.1	YP_009953625.1	108.6	1e-32
YP_009953532.1	YP_009954165.1	65.5	1.9e-15
YP_009953532.1	YP_009953430.1	106.7	5.8e-32
YP_009953532.1	YP_009952925.1	106.3	8.3e-32
YP_009953532.1	YP_009952227.1	58.5	2e-12
YP_009102420.1	YP_002854174.1	619.4	5.8e-227
YP_009102420.1	YP_009278941.1	625.9	1.5e-229
YP_009102420.1	YP_010228740.1	625.5	2.2e-229
YP_009102420.1	YP_010069241.1	624.0	8.9e-229
YP_009102420.1	YP_009030827.1	621.3	1e-227
YP_009102420.1	YP_010099697.1	617.5	3.5e-226
YP_009102420.1	YP_009284242.1	616.3	1e-225
YP_009102420.1	YP_010067900.1	616.3	1e-225
YP_009102420.1	YP_009288583.1	609.8	3.9e-223
YP_009102420.1	YP_010076418.1	605.1	2.6e-221
YP_009102420.1	YP_010076835.1	602.1	4.4e-220
YP_009102420.1	YP_010091253.1	580.5	1.4e-211
YP_009809961.1	ERR844055__NODE_10_length_33973_cov_40.644761_27	102.8	3.5e-23
YP_009809961.1	YP_006988523.1	219.5	6.1e-67
YP_009809961.1	YP_009810521.1	775.4	1.6e-285
YP_009809961.1	YP_007392598.1	84.3	9.1e-17
YP_009809961.1	YP_009816375.1	81.3	1.5e-16
YP_009809961.1	YP_009188904.1	80.5	1.7e-15
YP_009809961.1	YP_009601394.1	80.1	2e-15
YP_009809961.1	YP_009623793.1	75.1	7.3e-14
YP_009809961.1	YP_006987291.1	75.1	7.4e-14
YP_006863.1	YP_009031656.1	600.5	6e-220
YP_006863.1	YP_009849562.1	600.1	8.5e-220
YP_006863.1	YP_009857872.1	599.0	2.4e-219
YP_006863.1	YP_009784880.1	594.3	1.6e-217
YP_006863.1	YP_009194678.1	591.3	2.7e-216
YP_006863.1	YP_009280242.1	591.3	2.7e-216
YP_006863.1	YP_009790141.1	590.1	7.8e-216
YP_006863.1	YP_009856855.1	585.9	3.7e-214
YP_006863.1	YP_009791064.1	586.3	2.6e-214
YP_006863.1	YP_009785224.1	585.1	7.5e-214
YP_006863.1	YP_009802201.1	583.2	4.3e-213
YP_006863.1	YP_009856612.1	581.6	1.8e-212
YP_006863.1	YP_009800083.1	133.3	1.1e-36
YP_006863.1	YP_009800221.1	132.1	3.2e-36
YP_006863.1	YP_009847268.1	138.3	2.1e-38
YP_006863.1	YP_006382334.1	570.9	3.3e-208
YP_009809093.1	ERR843924__NODE_1_length_112681_cov_26.258315_51	112.8	8.8e-30
YP_009809093.1	ERR844067__NODE_28_length_10159_cov_10.137470_15	112.8	8.8e-30
YP_009809093.1	YP_006988160.1	369.8	1.5e-130
YP_009809093.1	YP_009302388.1	81.6	1.1e-17
YP_009809093.1	YP_009003333.1	126.7	8.3e-35
YP_009809093.1	YP_009212385.1	100.5	5.1e-25
YP_009809093.1	YP_009143062.1	97.1	1e-23
YP_009809093.1	YP_009601255.1	99.0	2e-24
YP_009809093.1	YP_001504287.1	73.9	6.9e-15
YP_009809093.1	YP_009788460.1	78.2	1.6e-16
YP_009809093.1	YP_009219713.1	72.8	1.8e-14
YP_004300799.1	YP_009882199.1	376.3	1.1e-130
YP_004300799.1	YP_009886985.1	391.0	1.8e-136
YP_004300799.1	YP_009880982.1	381.3	1.1e-132
YP_004300799.1	YP_009889845.1	377.9	2.6e-131
YP_004300799.1	YP_009887138.1	375.6	2.2e-130
YP_004300799.1	YP_007236053.1	258.5	2.3e-84
YP_004300799.1	YP_009200480.1	258.5	2.3e-84
YP_010073595.1	YP_009196416.1	249.6	4e-81
YP_010073595.1	YP_002922299.1	247.7	2.2e-80
YP_010073595.1	YP_007236053.1	349.7	2.4e-120
YP_010073595.1	YP_009056802.1	501.5	2.3e-180
YP_010073595.1	YP_009207410.1	522.3	1.5e-188
YP_010073595.1	YP_009200480.1	349.7	2.4e-120
YP_010073595.1	YP_009280084.1	233.8	7.3e-75
YP_010073595.1	YP_010090055.1	500.7	4.7e-180
YP_010073595.1	YP_009602181.1	247.7	2.2e-80
YP_010073595.1	YP_010092086.1	240.4	6.3e-77
YP_010073595.1	YP_010096489.1	537.0	2.2e-194
YP_010073595.1	YP_010072510.1	531.2	4.8e-192
YP_010073595.1	YP_010106030.1	524.2	2.7e-189
YP_010073595.1	YP_009153819.1	522.3	1.5e-188
YP_010073595.1	YP_010074941.1	521.5	3.1e-188
YP_010073595.1	YP_009290484.1	521.2	4.4e-188
YP_010073595.1	YP_010066870.1	520.8	6.3e-188
YP_010073595.1	YP_004415113.1	520.4	8.9e-188
YP_010073595.1	YP_010093585.1	244.6	1.4e-78
YP_010073595.1	YP_010068923.1	501.1	3.3e-180
YP_010093277.1	YP_007005176.1	63.2	1.3e-10
YP_010093277.1	YP_008125283.1	312.8	1.5e-103
YP_010093277.1	YP_009006379.1	312.0	3.1e-103
YP_010093277.1	YP_009201279.1	312.0	3.1e-103
YP_010093277.1	NP_861926.1	728.4	1.3e-267
YP_010093277.1	YP_004010089.1	441.4	2.5e-154
YP_010093277.1	YP_009056809.1	728.4	1.3e-267
YP_010093277.1	YP_009037542.1	758.1	2.4e-279
YP_010093277.1	YP_009005509.1	451.1	5.5e-158
YP_010093277.1	YP_009593224.1	755.7	1.9e-278
YP_010093277.1	YP_010088298.1	749.2	7.6e-276
YP_010093277.1	YP_009225029.1	752.3	4.6e-277
YP_010093277.1	YP_009203965.1	458.0	1e-160
YP_010093277.1	YP_009190798.1	394.0	2e-135
YP_010093277.1	YP_009289058.1	753.4	1.6e-277
YP_010093277.1	YP_010090532.1	233.0	1.1e-72
YP_010093277.1	YP_009618311.1	455.7	8.3e-160
YP_010093277.1	YP_010076312.1	754.6	5.6e-278
YP_010093277.1	YP_010278695.1	753.4	1.6e-277
YP_010093277.1	YP_010066176.1	530.0	3.5e-189
ERR844073__NODE_50_length_7066_cov_6.836115_9	ERR844029__NODE_2_length_97102_cov_1893.630200_42	99.4	5.9e-25
ERR844073__NODE_50_length_7066_cov_6.836115_9	ERR844030__NODE_2_length_59593_cov_39.679280_47	79.3	2.6e-18
ERR844073__NODE_50_length_7066_cov_6.836115_9	ERR844036__NODE_1_length_150835_cov_137.051970_78	369.8	4.1e-128
ERR844073__NODE_50_length_7066_cov_6.836115_9	ERR844058__NODE_1_length_99061_cov_1233.364847_57	185.7	4.5e-58
ERR844073__NODE_50_length_7066_cov_6.836115_9	YP_008410516.1	136.3	5.9e-37
ERR844073__NODE_50_length_7066_cov_6.836115_9	YP_009839855.1	128.3	5.1e-34
ERR844073__NODE_50_length_7066_cov_6.836115_9	YP_009840342.1	123.6	2.9e-32
ERR844073__NODE_50_length_7066_cov_6.836115_9	YP_010101380.1	122.1	1.4e-31
ERR844073__NODE_50_length_7066_cov_6.836115_9	YP_009635920.1	120.6	5.2e-31
YP_009615696.1	YP_656424.1	255.4	2.4e-83
YP_009615696.1	YP_009217603.1	256.5	8.3e-84
YP_009615696.1	YP_010095942.1	255.0	3.4e-83
YP_009615696.1	YP_009882199.1	263.8	1.4e-86
YP_009615696.1	YP_002922299.1	250.0	2.4e-81
YP_009615696.1	YP_007501251.1	601.3	6e-220
YP_009615696.1	YP_007236053.1	354.4	3e-122
YP_009615696.1	YP_009126161.1	610.1	1.9e-223
YP_009615696.1	YP_009200480.1	352.4	1.7e-121
YP_009615696.1	YP_009195631.1	248.4	3.8e-80
YP_009615696.1	YP_009190792.1	403.7	8.6e-142
YP_009615696.1	YP_009288904.1	403.7	8.6e-142
YP_009615696.1	YP_009280084.1	236.1	8.1e-76
YP_009615696.1	YP_009602181.1	250.0	2.4e-81
YP_009615696.1	YP_010090688.1	288.9	1.2e-96
YP_009615696.1	YP_010092086.1	250.4	6.7e-81
YP_009615696.1	YP_010095180.1	370.2	1.5e-128
YP_009615696.1	YP_010093585.1	262.7	1e-85
YP_009615696.1	YP_009889845.1	273.1	3.4e-90
YP_009615696.1	YP_009880982.1	277.7	5.2e-92
YP_009615696.1	YP_009886985.1	278.1	3.6e-92
YP_009615696.1	YP_009887138.1	269.2	1.1e-88
YP_008857188.1	YP_007236433.1	575.9	1.4e-209
YP_008857188.1	YP_007002506.1	575.9	1.4e-209
YP_008857188.1	YP_009199963.1	624.8	6e-229
YP_008857188.1	YP_009273781.1	624.8	6e-229
YP_008857188.1	YP_009224717.1	606.3	1.3e-221
YP_008857188.1	YP_009291216.1	597.0	5.7e-218
YP_008857188.1	YP_009819610.1	213.0	2e-66
YP_008857188.1	YP_009618540.1	202.6	1.4e-62
YP_009602305.1	YP_009609823.1	66.2	1.1e-13
YP_009602305.1	YP_008530320.1	279.3	8.4e-98
YP_009602305.1	YP_009030983.1	280.4	2.9e-98
YP_009602305.1	YP_009009328.1	79.7	2e-19
YP_009602305.1	YP_009593676.1	280.4	2.9e-98
YP_009602305.1	YP_009177522.1	280.0	4.2e-98
YP_009602305.1	YP_006987005.1	128.3	4.1e-38
YP_009602305.1	YP_010102580.1	115.9	3.3e-33
YP_009602305.1	YP_010108575.1	115.9	3.3e-33
YP_009602305.1	YP_010105932.1	114.8	9.3e-33
YP_009302388.1	YP_001504287.1	102.8	1.9e-25
YP_009302388.1	YP_009042839.1	101.3	9.4e-25
YP_009302388.1	YP_006988160.1	83.2	3e-18
YP_009302388.1	YP_009219713.1	103.6	9.7e-26
YP_009302388.1	YP_001468598.1	102.8	2.5e-25
YP_009302388.1	YP_009043519.1	101.3	9.4e-25
YP_009188904.1	YP_009222883.1	244.6	2.8e-75
YP_009188904.1	YP_007877166.1	244.2	4e-75
YP_009188904.1	YP_008240620.1	81.6	7.7e-17
YP_009188904.1	YP_009100402.1	224.2	1.5e-67
YP_009188904.1	YP_009104095.1	218.8	1.7e-65
YP_009188904.1	YP_007392598.1	839.7	1.9e-309
YP_009188904.1	YP_009832647.1	355.5	7e-119
YP_009188904.1	YP_006986957.1	353.6	4.5e-118
YP_009188904.1	YP_008857370.1	352.4	1.3e-117
YP_009188904.1	YP_009187765.1	354.4	2e-118
YP_009188904.1	YP_009823076.1	283.1	1.5e-90
YP_009188904.1	YP_009601394.1	244.6	9.7e-76
YP_009188904.1	YP_010093040.1	170.2	3.3e-48
